paper_id,conference,title,discovery_status,discovered_repository,discovery_method,discovery_evidence,default_branch,candidate_repositories,candidate_scores,search_repositories,visual_source_files,best_pdf_context,text_path
icml-2026-71db38223110,ICML,A Factorized Low-Rank RNN Framework for Uncovering Independent Neural Latent Dynamics and Connectivity,exact_visual_source,JerrySoybean/facrnn,explicit_pdf_url,"metadata_title_exact=1; readme_title_exact=1; token_recall=1.000; anchors=connectivity,dynamics,factorized,framework,independent,latent; matched=connectivity,dynamics,factorized,framework,independent,latent,low,neural,rank,rnn,uncovering; explicit_code_context=1",main,JerrySoybean/facrnn,12,,facrnn/voltage_temporal/visualization.ipynb,"rong bilateral connections between Software and Data S1-bf regions and an influence from right M2 to right S1-bf. Code to reproduce the experiments is available at https: But with (G, H) = (6, 2) (Fig. 4(f)), the rank-2 connec- //github.com/JerrySoybean/facrnn. tivity associated with the stimulus-locked oscillatory latent (group 1) offers more interesting interpretations, highlight- ing the contralateral barrel response with stimulus-locked oscillations that are shared here with M2 on the same side.",corpus/preprint_text/icml-2026-71db38223110.txt
icml-2026-7207f7ebdc88,ICML,CAT-Q: Cost-efficient and Accurate Ternary Quantization for LLMs,repository_without_visual_source,IntelChina-AI/BitTern,explicit_pdf_url,"metadata_title_exact=0; readme_title_exact=1; token_recall=1.000; anchors=cost,quantization,ternary; matched=accurate,cat,cost,efficient,llms,quantization,ternary; explicit_code_context=1",main,IntelChina-AI/BitTern,14,,,"0 exhibit poor performance in ultra-low-bit settings, such as hours on 8 A100-80GB GPUs. Code is available 2-bit quantization. at https://github.com/IntelChina-AI/BitTern. In this paper, we focus on ternary (also known as 1.58-bit)",corpus/preprint_text/icml-2026-7207f7ebdc88.txt
icml-2026-734764c3c087,ICML,CLEAR: Context-Aware Learning with End-to-End Mask-Free Inference for Adaptive Video Subtitle Removal,no_public_source_found,,,,,silent-commit/CLEAR,5,,,erence for Adaptive Video Subtitle Removal Qingdong He * 1 Chaoyi Wang * 2 Peng Tang 3 Yifan Yang 4 Xiaobin Hu 5 § Code: https://github.com/silent-commit/CLEAR English Korean French arXiv:2603.21901v2 [cs.CV] 11 May 2026 Input,corpus/preprint_text/icml-2026-734764c3c087.txt
icml-2026-73ef6e227632,ICML,Learning Randomized Reductions,no_public_source_found,,,,,ferhaterata/learn,2,,,"l definitions and sample com- Proceedings of the 43 rd International Conference on Machine 1 Code: https://github.com/ferhaterata/learn Learning, Seoul, South Korea. PMLR 306, 2026. Copyright 2026 ing-randomized-reductions by the author(s).",corpus/preprint_text/icml-2026-73ef6e227632.txt
icml-2026-7531b7c768a9,ICML,Scaling Law for Quantization-Aware Training,no_public_source_found,,,,,,,,,,corpus/preprint_text/icml-2026-7531b7c768a9.txt
icml-2026-756c559690e6,ICML,PhotoAgent: Exploratory Visual Aesthetic Planning with Large Vision Models,no_public_source_found,,,,,RE-N-Y/imscore,-3,,,"User Study To further validate the effectiveness and ro- bustness of PhotoAgent, we conduct a user study involving 1 We use the implementation of https://github.com/RE-N-Y/imscore. 20 participants across 27 real-world editing scenarios, col- 6 Input SDXL InstructPix",corpus/preprint_text/icml-2026-756c559690e6.txt
icml-2026-7c993813ec1f,ICML,OMAC: A Holistic Optimization Framework for LLM-Based Multi-Agent Collaboration,partial_visual_source,xiwenchao/OMAC,explicit_pdf_url,"metadata_title_exact=0; readme_title_exact=1; token_recall=1.000; anchors=omac; matched=agent,based,collaboration,framework,holistic,llm,multi,omac,optimization; explicit_code_context=1",main,xiwenchao/OMAC,17,,figs/OMAC.pdf,"g., debate (Du et al., 2023)). However, the against recent approaches. Codes are available at: design of these structures predominantly relies on human https://github.com/xiwenchao/OMAC. prior knowledge or particular empirical findings, thereby limiting their generality and the flexibility required f",corpus/preprint_text/icml-2026-7c993813ec1f.txt
icml-2026-7f1780627873,ICML,The Flexibility Trap: Rethinking the Value of Arbitrary Order in Diffusion Language Models,no_public_source_found,,,,,,,,,,corpus/preprint_text/icml-2026-7f1780627873.txt
icml-2026-860833b2a4ca,ICML,Simultaneous Speech-to-Speech Translation Without Aligned Data,no_public_source_found,,,,,kyutai-labs/hibiki-zero|microsoft/UniSpeech|openai/whisper|Unbabel/COMET,2|0|0|0,,,"uth Korea. PMLR 306, 2026. Copyright 2026 of training data marking an important step to make high by the author(s). 1 github.com/kyutai-labs/hibiki-zero quality speech translation (ST) available in more languages. 2",corpus/preprint_text/icml-2026-860833b2a4ca.txt
icml-2026-87a216e14f5b,ICML,Privacy-Aware Video Anomaly Detection through Orthogonal Subspace Projection,no_public_source_found,,,,,,,,,,corpus/preprint_text/icml-2026-87a216e14f5b.txt
icml-2026-8b22afb8c5ae,ICML,Alignment-Sensitive Minimax Rates for Spectral Algorithms with Learned Kernels,no_public_source_found,,,,,,,,,,corpus/preprint_text/icml-2026-8b22afb8c5ae.txt
icml-2026-8c4a48256331,ICML,FlashSinkhorn: IO-Aware Entropic Optimal Transport on GPU,no_public_source_found,,,,,,,,,,corpus/preprint_text/icml-2026-8c4a48256331.txt
icml-2026-8d39ec884840,ICML,What Do Agents Learn from Trajectory-SFT: Semantics or Interfaces?,no_public_source_found,,,,,,,,,,corpus/preprint_text/icml-2026-8d39ec884840.txt
icml-2026-92c2d1498431,ICML,Keeping a Secret Requires a Good Memory: Space Lower-Bounds for Private Algorithms,no_public_source_found,,,,,,,,,,corpus/preprint_text/icml-2026-92c2d1498431.txt
icml-2026-93e4d45740d5,ICML,Scalable Event Cloud Network for Event-based Classification,repository_without_visual_source,rhwxmx/SECNet_ICML,explicit_pdf_url,"metadata_title_exact=1; readme_title_exact=1; token_recall=1.000; anchors=based,classification,cloud,event,network,scalable; matched=based,classification,cloud,event,network,scalable; explicit_code_context=1",main,rhwxmx/SECNet_ICML,14,,,"Net. Our code will be available at: https: tiveness in capturing high-speed motion and rapid scene //github.com/rhwxmx/SECNet_ICML. dynamics, generating outputs in microsecond resolution,",corpus/preprint_text/icml-2026-93e4d45740d5.txt
icml-2026-9407bcbd715b,ICML,Exact Functional ANOVA Decomposition for Categorical Inputs Models,no_public_source_found,,,,,,,,,,corpus/preprint_text/icml-2026-9407bcbd715b.txt
icml-2026-942a8496990b,ICML,Unraveling Syntax: Language Modeling and the Substructure of Grammars,no_public_source_found,,,,,,,,,,corpus/preprint_text/icml-2026-942a8496990b.txt
icml-2026-95c954ca7cb0,ICML,Bad Seeing or Bad Thinking? Rewarding Perception for Multimodal Reasoning,no_public_source_found,,,,,,,,,,corpus/preprint_text/icml-2026-95c954ca7cb0.txt
icml-2026-97ca1f9966be,ICML,Markov Chain Monte Carlo without Evaluating the Target: an Auxiliary Variable Approach,no_public_source_found,,,,,,,,,,corpus/preprint_text/icml-2026-97ca1f9966be.txt
icml-2026-9ab4cfd38016,ICML,TimeRewarder: Learning Dense Reward from Passive Videos via Frame-wise Temporal Distance,no_public_source_found,,,,,,,,,,corpus/preprint_text/icml-2026-9ab4cfd38016.txt
icml-2026-9cf70f22a7ed,ICML,Mind Your Margin and Boundary: Are Your Distilled Datasets Truly Robust?,no_public_source_found,,,,,,,,,,corpus/preprint_text/icml-2026-9cf70f22a7ed.txt
icml-2026-a53de8003ce0,ICML,Diffuse to Detect: Bi-Level Sample Rebalancing with Pseudo-Label Diffusion for Point-Supervised Infrared Small-Target Detection,no_public_source_found,,,,,,,,,,corpus/preprint_text/icml-2026-a53de8003ce0.txt
icml-2026-a6577855483d,ICML,Loss-aware distributionally robust optimization via trainable optimal transport ambiguity sets,repository_without_visual_source,JonasOhn/trainable-ot-dro,explicit_pdf_url,"metadata_title_exact=0; readme_title_exact=1; token_recall=1.000; anchors=ambiguity,distributionally,optimal,optimization,robust,sets; matched=ambiguity,aware,distributionally,loss,optimal,optimization,robust,sets,trainable,transport; explicit_code_context=1",main,JonasOhn/trainable-ot-dro,14,,,"el program (or to a neighbourhood of them) despite the nonsmoothness and nonconvexity of the solution map of the lower level. • Software. We present an open-source implementation of our algorithm in Python. We make our code available at: https://github.com/JonasOhn/trainable-ot-dro. 2 Related works Metric learning. Metric learning [15] (also referred to as ""smart predict-and-optimize"" in operations research [16]) refers to the paradigm of training a predictive model to minimize the loss on a downstream optimiza- tion task and has g",corpus/preprint_text/icml-2026-a6577855483d.txt
icml-2026-b4d312dbe2a3,ICML,Protein Autoregressive Modeling via Multiscale Structure Generation,no_public_source_found,,,,,,,,,,corpus/preprint_text/icml-2026-b4d312dbe2a3.txt
icml-2026-b8bfc5f3f2ec,ICML,AI Engram: In Search of Memory Traces in Artificial Intelligence,exact_visual_source,jeakwon/ai-engram,explicit_pdf_url,"metadata_title_exact=0; readme_title_exact=1; token_recall=1.000; anchors=engram; matched=artificial,engram,intelligence,memory,search,traces; explicit_code_context=1",main,jeakwon/ai-engram,17,,examples/fig_llm_tofu.ipynb|examples/fig_mlp_mnist.ipynb|examples/fig_wae_celeba.ipynb|examples/fig_vit_imagenet1k.ipynb|examples/fig_resnet18_cifar10.ipynb|examples/fig_resnet18_cifar100.ipynb,"n AI projection under the Fisher metric. The main contribu- Ramanujan et al., 2020; Panigrahi et al., 2023). Moving be- tions are summarized below, and the code is available at yond masks, Task Arithmetic (Ilharco et al., 2023) showed https://github.com/jeakwon/ai-engram. that distinct capabilities can be linearly separated by treating model weights as vectors. However, these methods often • A framework for identifying memory t",corpus/preprint_text/icml-2026-b8bfc5f3f2ec.txt
icml-2026-ba706ff6b691,ICML,Error Propagation Mechanisms and Compensation Strategies for Quantized Diffusion Models,no_public_source_found,,,,,,,,,,corpus/preprint_text/icml-2026-ba706ff6b691.txt
icml-2026-c53ab491ce08,ICML,Learning to Theorize the World from Observation,no_public_source_found,,,,,,,,,,corpus/preprint_text/icml-2026-c53ab491ce08.txt
icml-2026-c61e72161d50,ICML,FlashSketch: Sketch-Kernel Co-Design for Fast Sparse Sketching on GPUs,no_public_source_found,,,,,,,,,,corpus/preprint_text/icml-2026-c61e72161d50.txt
icml-2026-c65beb96fda3,ICML,Video-Based Optimal Transport for Feedback-Efficient Offline Preference-Based Reinforcement Learning,exact_visual_source,tunglm2203/votp,explicit_pdf_url,"metadata_title_exact=1; readme_title_exact=1; token_recall=1.000; anchors=based,efficient,feedback,offline,optimal,preference; matched=based,efficient,feedback,offline,optimal,preference,reinforcement,transport,video; explicit_code_context=1",main,tunglm2203/votp|jhejna/inverse-preference-learning|alinlab/SURF|chwoong/LiRE|jhejna/cpl|oh-lab/APPO|snu-mllab/DPPO|Zzl35/flow-to-better,14|12|0|0|0|0|0|0,,research/utils/plotter.py|external_packages/Metaworld/scripts/plot_rewards_returns.ipynb|external_packages/Metaworld/scripts/plot_rewards_returns_noise_3D.ipynb|external_packages/Metaworld/metaworld/envs/mujoco/sawyer_xyz/visual/__init__.py,"where it learns meaningful rewards with minimal mization with the learned reward. human input. The code is available at: https: //github.com/tunglm2203/votp. While PbRL methods can align agents with human intent, effective reward functions require adequate coverage of bo",corpus/preprint_text/icml-2026-c65beb96fda3.txt
icml-2026-c8e95f98721b,ICML,Which Algorithms Can Graph Neural Networks Learn?,no_public_source_found,,,,,,,,,,corpus/preprint_text/icml-2026-c8e95f98721b.txt
icml-2026-ca6b03466916,ICML,Maximum Likelihood Reinforcement Learning,no_public_source_found,,,,,tajwarfahim/maxrl,0,,,"the results in this paper. The assets required to reproduce the results in our paper can be found through our website: https://zanette-labs.github.io/ MaxRL/. In particular, the code and scripts to reproduce the results in this paper have been open-sourced at https://github.com/tajwarfahim/maxrl. B Extended Related Works Cross-entropy objective. Maximizing log-likelihood via optimizing cross-entropy is a widely used framework in machine learning due to its simplicity and favorable theoretical properties. In particular, cross-entropy is a strictly",corpus/preprint_text/icml-2026-ca6b03466916.txt
icml-2026-cb506acd46ca,ICML,DiScoFormer: Plug-In Density and Score Estimation with Transformers,no_public_source_found,,,,,,,,,,corpus/preprint_text/icml-2026-cb506acd46ca.txt
icml-2026-cbc92221e73f,ICML,To Grok Grokking: Provable Grokking in Ridge Regression,no_public_source_found,,,,,,,,,,corpus/preprint_text/icml-2026-cbc92221e73f.txt
icml-2026-cca969cd8cab,ICML,"Decoupling The ""What"" and ""Where"" With Polar Coordinate Positional Embedding",exact_visual_source,agopal42/pope,explicit_pdf_url,"metadata_title_exact=1; readme_title_exact=1; token_recall=1.000; anchors=coordinate,decoupling,embedding,polar,positional,what; matched=coordinate,decoupling,embedding,polar,positional,what,where; explicit_code_context=1",main,agopal42/pope|czhuang/JSB-Chorales-dataset,12|-3,,plots.ipynb,mance. 1 2 https://triton-lang.org/main/getting-started/tutorials/ 1 Source code: https://github.com/agopal42/pope 06-fused-attention.html 3 Polar Coordinate Positional Embedding The efficient computation of the attention,corpus/preprint_text/icml-2026-cca969cd8cab.txt
icml-2026-cd054c2b1c0a,ICML,Flow Sampling : Learning to Sample from Unnormalized Densities via Denoising Conditional Processes,no_public_source_found,,,,,,,,,,corpus/preprint_text/icml-2026-cd054c2b1c0a.txt
icml-2026-cdec10979815,ICML,MemoryBench: A Benchmark for Memory and Continual Learning in LLM Systems,no_public_source_found,,,,,THUIR/MemoryBench,3,,,"r feedback on the training data using a to factual knowledge independent to tasks. Depending on LLM-as-user paradigm. LLMsys is tested on the testing 1 data to evaluate their abilities in utilizing both the initial https://github.com/THUIR/MemoryBench 2 https://huggingface.co/datasets/THUIR/ input context (i.e., the corpus) and the feedback logs to",corpus/preprint_text/icml-2026-cdec10979815.txt
icml-2026-d6b2488d4518,ICML,ReQAT: Achieving Full-Precision Reasoning Accuracy with 4-bit Floating-Point Quantization-Aware Training,no_public_source_found,,,,,NVIDIA/Model-Optimizer,0,,,"McClay, M., Pavlov, M., Wang, M., Wang, M., Murati, M., Bavar- NVIDIA. Nvidia model-optimizer. 2025a. URL https: ian, M., Rohaninejad, M., McAleese, N., Chowdhury, //github.com/NVIDIA/Model-Optimizer. N., Chowdhury, N., Ryder, N., Tezak, N., Brown, N., Nachum, O., Boiko, O., Murk, O., Watkins, O., Chao, P., NVIDIA. nvidia/nvidia-nemotron-nano-9b-v2-nvf",corpus/preprint_text/icml-2026-d6b2488d4518.txt
icml-2026-da310238c4b0,ICML,PACT: Self-Evolving Physical Safety Alignment for Diffusion Policies in Embodied Manipulation,no_public_source_found,,,,,thu-ml/PACT|Physical-Intelligence/openpi|robotwin-Platform/RoboTwin|thu-ml/RDT2,3|0|-3|-3,,,"by the author(s). 2024; Bahety et al., 2025) or model training (Garcıa & 1 Code: https://github.com/thu-ml/PACT. Fernández, 2015; Ciftci et al., 2025), ensuring robustness 1 Self-Evolving Physical Safety Alignment for Di",corpus/preprint_text/icml-2026-da310238c4b0.txt
icml-2026-dadc39271844,ICML,OPUS: Towards Efficient and Principled Data Selection in Large Language Model Pre-training in Every Iteration,no_public_source_found,,,,,open-compass/opencompass,0,,,"l, Carissa Schoenick, and Oyvind Tafjord. Think you have solved question answering? try arc, the ai2 reasoning challenge. arXiv preprint arXiv:1803.05457, 2018. OpenCompass Contributors. Opencompass: A universal evaluation platform for foundation models. https://github.com/open-compass/opencompass, 2023. Graham Cormode and Shan Muthukrishnan. An improved data stream summary: the count-min sketch and its applications. Journal of Algorithms, 55(1):58–75, 2005. Junwei Deng, Yuzheng Hu, Pingbang Hu, Ting-Wei Li, Shixuan Liu, Jiachen T. Wang, Dan Ley, Q",corpus/preprint_text/icml-2026-dadc39271844.txt
icml-2026-dba55bc31703,ICML,RAGEN-2: Reasoning Collapse in Agentic RL,no_public_source_found,,,,,,,,,,corpus/preprint_text/icml-2026-dba55bc31703.txt
icml-2026-e0395b78826d,ICML,"Is Your LLM Overcharging You? Tokenization, Transparency, and Incentives",exact_visual_source,Human-Centric-Machine-Learning/token-pricing,explicit_pdf_url,"metadata_title_exact=1; readme_title_exact=1; token_recall=1.000; anchors=incentives,overcharging,tokenization,transparency,your; matched=incentives,llm,overcharging,tokenization,transparency,you,your; explicit_code_context=0",main,Human-Centric-Machine-Learning/token-pricing,9,,notebooks/plots_heur_new.ipynb|notebooks/plots_heur_random.ipynb|notebooks/energy_profit_plots.ipynb|notebooks/plot_profit_no_transparency.ipynb|figures/energy/legend.pdf|figures/energy/energy_G1.pdf|figures/energy/energy_G4.pdf|figures/energy/energy_L1.pdf|figures/energy/energy_L3.pdf|figures/energy/energy_M8.pdf|figures/energy/legend_rho.pdf|figures/energy/legend_temp.pdf|figures/heur/Gemma_1B_topp.pdf|figures/heur/Gemma_4B_topp.pdf|figures/heur/L1B_profit_13.pdf|figures/heur/L1B_profit_14.pdf|figures/heur/Llama_1B_topp.pdf|figures/heur/Llama_3B_topp.pdf|figures/heur/M8B_profit_13.pdf|figures/heur/M8B_profit_14.pdf|figures/heur/L1B_profit_1.3.pdf|figures/heur/L1B_profit_115.pdf|figures/heur/M8B_profit_1.3.pdf|figures/heur/M8B_profit_115.pdf|figures/energy/legend_models.pdf|figures/energy/legend_random.pdf|figures/heur/Mistral_8B_topp.pdf|figures/price_dist/energy_M8.pdf|figures/energy/legend_random_I.pdf|figures/heur/legend_p_95_90_85.pdf|figures/energy/legend_languages.pdf|figures/heur/Llama_1B_topp_T115.pdf|figures/energy/legend_audit_temp.pdf|figures/heur/random_plausibility.pdf|figures/price_dist/ratios_G1B_T1.pdf|figures/price_dist/ratios_G4B_T1.pdf|figures/price_dist/ratios_L1B_T1.pdf|figures/price_dist/ratios_L3B_T1.pdf|figures/price_dist/ratios_M8B_T1.pdf|figures/energy/legend_heur_T1_L1B.pdf,"es to the pricing and design of marketplaces for data [Agarwal et al., 2019, Cong et al., 2022] and for general machine learning models [Chen et al., 2019, Gurkan and de Véricourt, 2022, Xu et al., 2023]. 3 The code we used in our experiments is available at https://github.com/Human-Centric-Machine-Learning/token-pricing. 3 2 A Principal-Agent Model of Delegated Autoregressive Generation We characterize the interaction between a user and an LLM provider as a principal-agent problem [Grossman and Hart, 1992], wh",corpus/preprint_text/icml-2026-e0395b78826d.txt
icml-2026-e390f6423d6a,ICML,XR-1: Towards Versatile Vision-Language-Action Models via Learning Unified Vision-Motion Representations,no_public_source_found,,,,,Open-X-Humanoid/XR-1,0,,,"esentations (ICLR), 2026. 15 XR-1: Towards Versatile Vision-Language-Action Models via Learning Unified Vision-Motion Representations A. Open-Source Resources • Code Repository: https://github.com/Open-X-Humanoid/XR-1. • Model Weights (HuggingFace): https://huggingface.co/collections/X-Humanoid/xr-1. • Model Weights (ModelScope): https://modelscope.cn/collections/X-Humanoid/XR-1. B. Implementation Details In this section, we provide a detailed description of the XR",corpus/preprint_text/icml-2026-e390f6423d6a.txt
icml-2026-e727e683b443,ICML,Equivalence of Context and Parameter Updates in Modern Transformer Blocks,no_public_source_found,,,,,,,,,,corpus/preprint_text/icml-2026-e727e683b443.txt
icml-2026-eb5aba1da40d,ICML,Expressivity-Efficiency Tradeoffs for Hybrid Sequence Models,no_public_source_found,,,,,,,,,,corpus/preprint_text/icml-2026-eb5aba1da40d.txt
icml-2026-ec58c09ff7b3,ICML,SVRG and Beyond via Posterior Correction,no_public_source_found,,,,,karpathy/nanoGPT,-7,,,"omentum of ρ1 = ρ2 = 0.3 on CIFAR-10 and no momentum was tried on ImageNet. F.2. Pretraining from Scratch We first detail the experiments described in Sec. 4.2. We use the same set-up as in (Shen et al., 2024) which follows the nanoGPT repository found under https://github.com/karpathy/nanoGPT. We use an effective batch size of 480 achieved via 48 gradient accumulation steps to train a 125M parameter GPT-2 model from scratch on ca. 50B tokens from OpenWebtext in 100,000 steps. The AdamW run uses a learning rate of 6 · 10−4 , (β1 , β2 ) = (0.9, 0.95)",corpus/preprint_text/icml-2026-ec58c09ff7b3.txt
icml-2026-ed7dc4e0461b,ICML,BrokenMath: A Benchmark for Sycophancy in Theorem Proving with LLMs,no_public_source_found,,,,,insait-institute/broken-math,2,,,"ivo.petrov@insait.ai,{jasper.dekoninck,martin.vechev}@inf.ethz.ch https://sycophanticmath.ai/ https://github.com/insait-institute/broken-math https://huggingface.co/datasets/INSAIT-Institute/BrokenMath arXiv:2510.04721v1 [cs.AI] 6 Oct 2025 A BSTRACT",corpus/preprint_text/icml-2026-ed7dc4e0461b.txt
icml-2026-ed7f31d45d4a,ICML,Even Faster Kernel Matrix Linear Algebra via Density Estimation,no_public_source_found,,,,,,,,,,corpus/preprint_text/icml-2026-ed7f31d45d4a.txt
icml-2026-ef7b30eeedea,ICML,Rational Transductors,no_public_source_found,,,,,,,,,,corpus/preprint_text/icml-2026-ef7b30eeedea.txt
icml-2026-f1190e536fe9,ICML,Rate or Fate? RLV$^{\varepsilon}$R: Reinforcement Learning with Verifiable Noisy Rewards,no_public_source_found,,,,,cognichip/Noisy-RL,5,,,"ohajerin Esfahani2 Ehsan Kamalinejad1 1Cognichip AI 2 University of Toronto  https://github.com/cognichip/Noisy-RL January 9, 2026 Abstr",corpus/preprint_text/icml-2026-f1190e536fe9.txt
icml-2026-f2ef0d36bc74,ICML,Focus and Dilution: The Multi-stage Learning Process of Attention,no_public_source_found,,,,,,,,,,corpus/preprint_text/icml-2026-f2ef0d36bc74.txt
icml-2026-f46849c406ca,ICML,T$^2$PO: Uncertainty-Guided Exploration Control for Stable Multi-Turn Agentic Reinforcement Learning,no_public_source_found,,,,,,,,,,corpus/preprint_text/icml-2026-f46849c406ca.txt
icml-2026-f746984a28d8,ICML,Reinforced Sequential Monte Carlo for Amortised Sampling,no_public_source_found,,,,,,,,,,corpus/preprint_text/icml-2026-f746984a28d8.txt
icml-2026-f97f56589ff5,ICML,Towards Long-Horizon Interpretability: Efficient and Faithful Multi-Token Attribution for Reasoning LLMs,no_public_source_found,,,,,Aider-AI/aider,0,,,"abs/2203.04212. societal consequences specific to this work. Gauthier, P. Aider: AI pair programming in your terminal. https://github.com/Aider-AI/aider, 2023. References Accessed: 2025. Achtibat, R., Hatefi, S. M. V., Dreyer, M., Jain, A., Wie- Hanna, M., Piotrowski, M., Lindsey, J., and Ameisen, E. gand, T., Lapuschkin, S., and Samek, W. At",corpus/preprint_text/icml-2026-f97f56589ff5.txt
icml-2026-fea2d498a956,ICML,Variational Learning for Insertion-based Generation,no_public_source_found,,,,,karpathy/llama2.c,0,,,Learning Rate for qθ 5 · 10−6 Weight Decay 1 · 10−12 EMA 0.9999 3 https://github.com/karpathy/llama2.c 15 Insertion Process E. Visualization of Planning Trajectory Figure 6. Visualization of Insertion Trajectory on Syn,corpus/preprint_text/icml-2026-fea2d498a956.txt
