paper_id,conference,analysis_stratum,sample_cohort,figures,tables,visual_objects,caption_found,caption_coverage,caption_words_mean,caption_words_median,caption_headline_bold_share,caption_setup_share,caption_encoding_key_share,caption_main_finding_share,caption_uncertainty_share,internal_font_size_median,dominant_palette_hex,color_object_share,single_column_share,page_or_double_width_share,pdf_fonts
icml-2026-4e7a98266982,ICML,spotlight,foundation_200,9,7,16,16,1.0,54.375,41.0,0.0,0.5625,0.125,0.3125,0.0,9.777,#5E6AA6|#FE7F0E|#FF7D08|#D2E3F0|#5C9BE4|#5391DA|#6EA2E0|#BAD5F3,0.8125,0.1875,0.8125,CMBX9|CMEX10|CMEX9|CMMI10|CMMI12|CMMI5|CMMI6|CMMI7|CMMI9|CMR10|CMR17|CMR5|CMR6|CMR7|CMR9|CMSY10|CMSY5|CMSY6|CMSY7|CMSY9|CMTI9|DejaVuSans|DejaVuSans-Bold|DejaVuSans-Oblique|DejaVuSansDisplay|MSBM10|MSBM7|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-MediItal|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|STIXNonUnicode-Italic|Times-Roman
icml-2026-4f5bde46fdf3,ICML,oral,foundation_200,33,5,38,38,1.0,44.579,40.0,0.0,0.315789,0.210526,0.368421,0.078947,8.966,#6270CD|#1F77B4|#FA965A|#DCD6AC|#FA9558|#74818C|#5597C1|#FA975C,0.868421,0.131579,0.868421,Arimo|Arimo-Bold|Arimo-Italic|CMBX10|CMBX8|CMEX10|CMEX8|CMMI10|CMMI12|CMMI5|CMMI6|CMMI7|CMMI8|CMMI9|CMMIB10|CMMIB7|CMMIB8|CMMIB9|CMR10|CMR5|CMR6|CMR7|CMR8|CMR9|CMSY10|CMSY5|CMSY6|CMSY7|CMSY8|CMSY9|Cmmi10|Cmr10|DejaVuSans|DejaVuSerif|MSBM10|Palatino-Roman|PazoMath|PazoMath-Italic|SFBX0800|SFBX0900|SFBX1000|SFPro-Regular|SFPro-RegularItalic|SFProDisplay-Bold|SFRM0500|SFRM0600|SFRM0700|SFRM0800|SFRM0900|SFRM1000|SFTI0900|SFTI1000|Times-Roman|URWPalladioL-BoldItal|URWPalladioL-Ital|URWPalladioL-Roma
icml-2026-500e61245eb4,ICML,oral,foundation_200,10,0,10,4,0.4,9.5,9.5,0.0,0.0,0.0,0.0,0.0,9.963,#E59481|#F4F2F1|#AAC8B8|#669D7D|#D4D9C8|#F2F1CE|#89398C|#B9717F,0.4,0.4,0.0,CMBX10|CMBX12|CMBX9|CMEX10|CMEX7|CMMI10|CMMI5|CMMI6|CMMI7|CMMI8|CMMI9|CMR10|CMR12|CMR17|CMR5|CMR6|CMR7|CMR8|CMR9|CMSY10|CMSY5|CMSY6|CMSY7|CMSY8|CMSY9|CMTI10|CMTI9|MSBM10|MSBM7|SFRM1000|Times-Roman
icml-2026-536d8d3e0efc,ICML,spotlight,foundation_200,11,5,16,15,0.9375,23.733,12.0,0.0,0.066667,0.0,0.066667,0.0,9.963,#C3D2B8|#6B7A9C|#E7F1D0|#BBC9B5|#C3D2B7|#CCD7BF|#F0A393|#FFEBDC,0.5,0.75,0.1875,CMBX10|CMBX7|CMEX10|CMEX7|CMMI10|CMMI5|CMMI6|CMMI7|CMMI9|CMMIB10|CMR10|CMR5|CMR6|CMR7|CMR9|CMSY10|CMSY5|CMSY7|CMSY9|Calibri|CambriaMath|DejaVuSans|DejaVuSans-Bold|DejaVuSans-Oblique|MSBM10|MSBM7|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|Times-Roman
icml-2026-57d6cc1a187d,ICML,oral,foundation_200,9,7,16,16,1.0,46.625,40.5,0.8125,0.625,0.25,0.5,0.0,8.667,#72B828|#BBDF8C|#E8F0C2|#FAD9CA|#71B827|#779B40|#72B829|#86C243,0.625,0.25,0.6875,CMBX10|CMBX5|CMBX7|CMBX9|CMEX10|CMMI10|CMMI5|CMMI6|CMMI7|CMMI8|CMMI9|CMMIB10|CMMIB6|CMMIB7|CMMIB9|CMR10|CMR6|CMR7|CMR9|CMSY10|CMSY5|CMSY6|CMSY7|CMSY9|DejaVuSans|DejaVuSans-Bold|LiberationSans|MSBM10|SFSS0800|SFSX0900|SFTT0900|SFTT1000|Times-Roman|XCharter-Bold|XCharter-Italic|XCharter-Roman|[none]
icml-2026-57e09ec1b6ac,ICML,spotlight,foundation_200,7,16,23,23,1.0,38.565,29.0,0.0,0.695652,0.434783,0.782609,0.043478,9.963,#D1C4E9|#B2DFDB|#E47373|#6EA7CE|#64759D|#E27171|#85656C|#D76E6E,0.347826,0.304348,0.695652,Arial-BoldMT|ArialMT|CMEX10|CMMI10|CMMI5|CMMI6|CMMI7|CMMI9|CMMIB10|CMMIB7|CMR10|CMR5|CMR7|CMR9|CMSY10|CMSY5|CMSY7|CMSY9|CMTI9|DejaVuSans|DejaVuSans-Bold|DejaVuSerif|DejaVuSerif-Bold|MSBM10|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|Times-Roman
icml-2026-5cb9c5807bca,ICML,spotlight,foundation_200,12,9,21,21,1.0,55.619,52.0,0.238095,0.380952,0.285714,0.142857,0.047619,6.822,#FCCB5B|#CCA449|#A04740|#F5E8BF|#FEAD2C|#CDB48A|#FDCB5A|#FCCB60,0.666667,0.238095,0.714286,Arial-BoldMT|ArialBlack|ArialMT|CMBX10|CMBX9|CMEX10|CMMI10|CMMI5|CMMI6|CMMI7|CMMI9|CMR10|CMR6|CMR7|CMR9|CMSY10|CMSY6|CMSY7|CMSY9|DejaVuSans|DejaVuSans-Bold|DejaVuSans-Oblique|DejaVuSansDisplay|DejaVuSerif|DejaVuSerif-Bold|DejaVuSerif-Italic|MS-PMincho|MSBM10|NimbusMonL-Bold|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|RobotoMono-Bold|RobotoMono-Regular|Times-Roman|TimesNewRomanPS-BoldMT|font000000002f29c981|font000000002f2a69e1
icml-2026-5d3146110f97,ICML,spotlight,foundation_200,9,2,11,11,1.0,36.091,26.0,0.0,0.545455,0.181818,0.454545,0.0,8.234,#CCCCFF|#FFE6E6|#FAE4E8|#FDF2ED|#C6CCDC|#658CB2|#1F578E|#91A9C6,1.0,0.363636,0.636364,CMBSY10|CMBX10|CMBX12|CMEX10|CMEX7|CMEX9|CMMI10|CMMI12|CMMI5|CMMI6|CMMI7|CMMI9|CMMIB10|CMMIB5|CMMIB7|CMMIB9|CMR10|CMR12|CMR5|CMR6|CMR7|CMR8|CMR9|CMSS10|CMSS12|CMSS8|CMSSBX10|CMSY10|CMSY5|CMSY6|CMSY7|CMSY9|CMTI9|CMTT10|Courier|Courier-Bold|Courier-BoldOblique|Courier-Oblique|Helvetica|Helvetica-Bold|Helvetica-BoldOblique|Helvetica-Oblique|MSBM10|MSBM7|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-MediItal|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|Times-Bold|Times-BoldItalic|Times-Italic|Times-Roman
icml-2026-5e9fe0b20cf5,ICML,oral,foundation_200,12,7,19,19,1.0,42.158,16.0,0.0,0.526316,0.0,0.263158,0.157895,9.963,#4F5C9E|#E7B3B3|#BA1A1A|#C84C4C|#A80404|#F6E3E3|#C84A4A|#E09A9A,0.368421,0.473684,0.526316,CMBX10|CMBX7|CMBX9|CMEX10|CMMI10|CMMI5|CMMI6|CMMI7|CMMI9|CMR10|CMR5|CMR6|CMR7|CMR9|CMSY10|CMSY5|CMSY6|CMSY7|CMSY9|CMTI9|DejaVuSans|Dingbats|LiberationSerif|MSAM10|MSAM7|MSBM10|MSBM7|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|Times-Roman|TimesNewRomanPS-BoldMT|TimesNewRomanPSMT
icml-2026-61bea4dcf717,ICML,spotlight,foundation_200,25,6,31,31,1.0,26.419,28.0,0.0,0.225806,0.0,0.516129,0.0,7.712,#FBE5D6|#FBE6D7|#FFF2CC|#FFF9EA|#FFF2CB|#DEEBF7|#DCE9F5|#DDEBF7,0.612903,0.451613,0.548387,Arial-BoldMT|ArialMT|CMEX10|CMMI10|CMMI7|CMMI9|CMR10|CMR7|CMSY10|CMSY7|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|SegoeUISymbol|Times-Roman|TimesNewRomanPS-BoldMT|TimesNewRomanPS-ItalicMT|TimesNewRomanPSMT
icml-2026-64951680e1b2,ICML,oral,foundation_200,9,9,18,14,0.777778,51.857,60.5,0.071429,0.571429,0.0,0.357143,0.071429,9.963,#ACB398|#A3B5B8|#D18F79|#D77C7C|#C04B42|#D4D3D1|#BBBDBB|#C57479,0.388889,0.222222,0.5,CMBX10|CMEX10|CMMI10|CMMI6|CMMI7|CMMI9|CMR10|CMR7|CMR9|CMSY10|CMSY7|CMSY9|CMTI9|CMUSansSerif|DejaVuSans|MSBM10|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|Times-Roman|TimesNewRomanPSMT
icml-2026-65a15e969ebf,ICML,spotlight,foundation_200,5,24,29,29,1.0,30.276,13.0,0.034483,0.37931,0.068966,0.206897,0.0,9.963,#468EC3|#3283BD|#7AAED3|#AEC0D9|#458EC3|#5698C8|#C1D8E9|#ECE1E9,0.310345,0.482759,0.448276,CMEX10|CMEX9|CMMI10|CMMI12|CMMI5|CMMI6|CMMI7|CMMI9|CMR10|CMR5|CMR7|CMR9|CMSY10|CMSY5|CMSY6|CMSY7|CMSY9|CMTI9|Calibri|CambriaMath|DejaVuSans|DejaVuSans-Oblique|MSAM10|MSBM10|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-MediItal|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|Times-Roman|TimesNewRomanPS-BoldMT|TimesNewRomanPSMT
icml-2026-67206cc61e49,ICML,spotlight,foundation_200,11,5,16,16,1.0,71.875,77.0,0.0,0.375,0.375,0.625,0.1875,5.739,#EB9793|#AEDAD6|#C2E2E0|#4E618B|#99A4B3|#DCE9E9|#DAD0D9|#A9D2D3,0.75,0.375,0.5625,ArialMT|CMBSY9|CMBX10|CMEX10|CMEX7|CMMI10|CMMI5|CMMI6|CMMI7|CMMI9|CMMIB10|CMR10|CMR5|CMR6|CMR7|CMR9|CMSY10|CMSY5|CMSY7|CMSY9|CMTI9|Courier|Courier-Bold|Courier-BoldOblique|Courier-Oblique|DejaVuSans|DejaVuSans-Oblique|Dingbats|F196|F221|Helvetica|Helvetica-Bold|Helvetica-BoldOblique|Helvetica-Oblique|HelveticaNeue-Bold|MSAM10|MSBM10|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|NimbusRoman-Regular|STIXGeneral-Italic|STIXGeneral-Regular|Times-Bold|Times-BoldItalic|Times-Italic|Times-Roman|stmary10|stmary5|stmary7|stmary9
icml-2026-6b81cf37c92f,ICML,spotlight,foundation_200,10,5,15,15,1.0,57.267,61.0,0.4,0.733333,0.2,0.8,0.0,8.966,#1C219E|#CD43FF|#D1E0E3|#E9E9FE|#BDCDD0|#767599|#A6B4C0|#CFDBE3,0.733333,0.266667,0.733333,CMEX10|CMEX9|CMMI10|CMMI12|CMMI5|CMMI6|CMMI7|CMMI9|CMR10|CMR12|CMR5|CMR6|CMR7|CMR9|CMSY10|CMSY6|CMSY7|CMSY9|CMTI9|MSAM10|MSBM10|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|Times-Roman|dsrom10|dsrom8
icml-2026-71db38223110,ICML,spotlight,foundation_200,10,1,11,11,1.0,35.455,26.0,0.0,0.272727,0.181818,0.363636,0.0,9.464,#AFC9E4|#FFBC78|#81CEE6|#D3EBD2|#9AA8AB|#787E7A|#AABFC2|#CFEBE5,1.0,0.272727,0.727273,CMBX10|CMEX10|CMMI10|CMMI5|CMMI6|CMMI7|CMMI9|CMMIB10|CMMIB7|CMMIB9|CMR10|CMR5|CMR6|CMR7|CMR9|CMSY10|CMSY7|CMSY9|CMTI9|DejaVuSans|DejaVuSans-Bold|DejaVuSans-Oblique|Helvetica|KaTeX_Main-Regular|KaTeX_Math-BoldItalic|KaTeX_Math-Italic|KaTeX_Size1-Regular|KaTeX_Size2-Regular|MSAM7|MSBM10|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|StandardSymL|Times-Roman
icml-2026-7207f7ebdc88,ICML,oral,foundation_200,6,5,11,8,0.727273,71.125,74.5,0.0,0.625,0.0,0.25,0.0,7.825,#FF4242|#FFAAAA|#7FC8FF|#FF7575|#43AFFF|#D7EEFF|#FAD7D9|#B0DDFF,0.545455,0.0,0.454545,CMBSY10|CMBX10|CMEX10|CMMI10|CMMI12|CMMI6|CMMI7|CMMI9|CMR10|CMR12|CMR5|CMR6|CMR7|CMR9|CMSY10|CMSY6|CMSY7|CMSY9|CMTI9|CambriaMath|DejaVuSans|DejaVuSans-Oblique|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|SimSun|Times-Roman|TimesNewRomanPSMT|bbding
icml-2026-734764c3c087,ICML,oral,foundation_200,11,3,14,14,1.0,42.5,34.5,0.142857,0.357143,0.071429,0.571429,0.0,8.705,#422E27|#876050|#6C4833|#B79586|#917E6D|#474234|#BFB3B8|#D5CEB6,0.785714,0.214286,0.785714,Arial-BoldMT|Arial-ItalicMT|ArialMT|CMBX10|CMBX5|CMBX7|CMBX9|CMEX10|CMEX7|CMEX9|CMMI10|CMMI5|CMMI6|CMMI7|CMMI9|CMMIB5|CMMIB7|CMR10|CMR5|CMR6|CMR7|CMR9|CMSY10|CMSY5|CMSY6|CMSY7|CMSY9|CMTI9|CambriaMath|Consolas|FontAwesome5Brands-Regular|MSBM10|MSBM7|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|SFRM0900|SegoeUISymbol|SymbolMT|Times-Roman|TimesNewRomanPS-BoldItalicMT|TimesNewRomanPS-BoldMT|TimesNewRomanPS-ItalicMT|TimesNewRomanPSMT
icml-2026-73ef6e227632,ICML,spotlight,foundation_200,5,21,26,26,1.0,37.269,39.0,0.0,0.307692,0.115385,0.576923,0.0,8.966,#C6DBEF|#CBDEF0|#D3E3F3|#C2BFD0|#91B2CD|#548EC0|#E1ECF5|#4C5F5D,0.346154,0.115385,0.884615,CMBX10|CMBX7|CMEX10|CMEX7|CMEX9|CMMI10|CMMI5|CMMI6|CMMI7|CMMI9|CMR10|CMR5|CMR6|CMR7|CMR9|CMSY10|CMSY5|CMSY6|CMSY7|CMSY9|CMTI9|DejaVuSans|DejaVuSans-Bold|DejaVuSans-Oblique|Dingbats|EUFM10|HelveticaNeue|HelveticaNeue-Bold|HelveticaNeue-Medium|Inconsolatazi4-Regular|LibertineMathMI|LibertineMathMI7|LibertineMathRM|LinBiolinumT|LinBiolinumTB|LinLibertineT|MSAM10|MSBM10|NewTXMI|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|NimbusSanL-Regu|STIXGeneral-Italic|STIXGeneral-Regular|STIXSizeOneSym-Regular|Times-Roman|txmiaX|txsym|txsys
icml-2026-7531b7c768a9,ICML,spotlight,foundation_200,16,4,20,11,0.55,26.273,19.0,0.181818,0.454545,0.0,0.090909,0.363636,8.734,#FD7F10|#87AFC9|#EEAD74|#3885BA|#E4CCB5|#FFE6D1|#F9831B|#CB8848,0.4,0.25,0.3,ByteSans-Bold|ByteSans-Medium|CMBX10|CMEX10|CMMI10|CMMI5|CMMI6|CMMI7|CMMI8|CMMI9|CMR10|CMR5|CMR6|CMR7|CMR8|CMR9|CMSY10|CMSY7|CMSY8|DejaVuSans|DejaVuSans-Oblique|DengXian-Bold|MSAM10|SFRM0600|SFRM0700|SFRM0800|SFRM0900|SFRM1000|SFRM1200|SFTI0900|SFTI1000|SFTT0800|SFTT0900|SFTT1000|Times-Roman
icml-2026-756c559690e6,ICML,oral,foundation_200,13,6,19,19,1.0,24.421,14.0,0.0,0.157895,0.105263,0.210526,0.0,9.963,#D08024|#193250|#ECAF40|#A0C7F9|#5C7481|#AED5FB|#7B3828|#F1CC74,0.736842,0.473684,0.526316,CMMI10|CMMI6|CMMI7|CMMI8|CMMI9|CMR10|CMR7|CMR8|CMSY10|CMSY6|CMSY7|ComicSansMS|ComicSansMS-Bold|ComicSansMS-Italic|Courier|Courier-Bold|Courier-BoldOblique|Courier-Oblique|DengXian-Bold|Helvetica|Helvetica-Bold|Helvetica-BoldOblique|Helvetica-Oblique|NimbusMonL-Regu|NimbusMonL-ReguObli|NimbusRomNo9L-Medi|NimbusRomNo9L-MediItal|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|SFRB1000|SegoeUISymbol|Times-Bold|Times-BoldItalic|Times-Italic|Times-Roman|TimesNewRomanPS-BoldMT|TimesNewRomanPSMT
icml-2026-7c993813ec1f,ICML,oral,foundation_200,8,20,28,28,1.0,26.571,14.0,0.0,0.25,0.214286,0.25,0.107143,9.963,#001473|#FFF2CD|#32428E|#CACEE2|#13257D|#FFE6CD|#CDDAEC|#6F5D52,0.5,0.5,0.5,CMMI10|CMMI6|CMMI7|CMMI9|CMR10|CMR7|CMR9|CMSY10|CMSY6|CMTI9|Courier|Courier-Bold|Courier-BoldOblique|Courier-Oblique|Helvetica|Helvetica-Bold|Helvetica-BoldOblique|Helvetica-Oblique|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|Times-Bold|Times-BoldItalic|Times-Italic|Times-Roman
icml-2026-7f1780627873,ICML,outstanding,foundation_200,12,6,18,18,1.0,52.556,33.0,0.0,0.388889,0.166667,0.388889,0.055556,10.909,#FE8010|#FF7D0C|#1E66AC|#A0C5E9|#D2E1EF|#75A3D2|#A05F28|#FF8814,0.833333,0.277778,0.722222,CMBX10|CMEX10|CMMI10|CMMI6|CMMI8|CMMI9|CMR10|CMR6|CMR8|CMR9|CMSY10|CMSY6|CMSY8|CMSY9|Calibri|Calibri-Bold|Calibri-BoldItalic|Calibri-Italic|Cmb10|Cmmi10|Cmr10|MSAM10|MSBM10|MarVoSym|SFBI1095|SFBX0800|SFBX0900|SFBX1095|SFBX1200|SFBX1728|SFRM0600|SFRM0800|SFRM0900|SFRM1095|SFTI0900|SFTI1095|SFTT0900|SFTT1095|Times-Roman|TimesNewRomanPS-BoldMT|TimesNewRomanPSMT
icml-2026-860833b2a4ca,ICML,oral,foundation_200,11,6,17,16,0.941176,38.5,30.0,0.3125,0.625,0.0,0.125,0.0,6.608,#E99A26|#ECCBA0|#E5B16F|#F7E6CF|#C9A678|#A37638|#D3BB9B|#EEDAC0,0.588235,0.411765,0.529412,CMEX10|CMMI10|CMMI5|CMMI6|CMMI7|CMMI9|CMR10|CMR5|CMR7|CMR9|CMSY10|CMSY5|CMSY7|CMSY9|CMTI9|Courier|Courier-Bold|Courier-BoldOblique|Courier-Oblique|DejaVuSans|DejaVuSans-Oblique|Helvetica|Helvetica-Bold|Helvetica-BoldOblique|Helvetica-Oblique|LiberationSans|MSBM10|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|NotoColorEmoji|Times-Bold|Times-BoldItalic|Times-Italic|Times-Roman|Verdana|Verdana-Bold|Verdana-Italic
icml-2026-87a216e14f5b,ICML,oral,foundation_200,6,29,35,35,1.0,45.514,31.0,0.0,0.714286,0.085714,0.6,0.0,9.963,#CFCFDD|#E8B4BE|#B1B1CE|#9BDEB6|#B56E9A|#C195B9|#F5E3E0|#F0D0CE,0.285714,0.114286,0.885714,CMBX10|CMEX10|CMEX7|CMMI10|CMMI6|CMMI7|CMMI9|CMMIB10|CMMIB7|CMMIB9|CMR10|CMR6|CMR7|CMR9|CMSY10|CMSY6|CMSY7|CMSY9|CMTI9|MSBM10|NimbusMonL-Bold|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-MediItal|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|Times-Roman
icml-2026-8b22afb8c5ae,ICML,spotlight,foundation_200,5,0,5,5,1.0,42.0,41.0,0.0,0.2,0.4,0.2,0.6,6.638,#90D1C7|#49A6B5|#E3995D|#E8B793|#D6E0DD|#F5DEC6|#C89552|#F1CD9E,1.0,0.2,0.8,CMBX10|CMBX5|CMBX7|CMEX10|CMEX7|CMMI10|CMMI5|CMMI6|CMMI7|CMMI9|CMMIB10|CMMIB5|CMMIB7|CMR10|CMR5|CMR6|CMR7|CMR9|CMSY10|CMSY5|CMSY6|CMSY7|CMSY9|CMTI9|DejaVuSans|DejaVuSans-Oblique|MSAM10|MSBM10|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|Times-Roman
icml-2026-8c4a48256331,ICML,oral,foundation_200,8,24,32,32,1.0,36.875,24.5,0.0,0.09375,0.125,0.1875,0.03125,8.966,#4E95D9|#FFEBEB|#4D4048|#D7C9C0|#84838C|#4E95DA|#4E95D8|#4386C4,0.28125,0.25,0.59375,CMBX10|CMBX7|CMBX9|CMEX10|CMEX7|CMMI10|CMMI5|CMMI6|CMMI7|CMMI9|CMMIB10|CMMIB9|CMR10|CMR5|CMR6|CMR7|CMR9|CMSY10|CMSY5|CMSY6|CMSY7|CMSY9|DejaVuSans|DejaVuSans-Bold|DejaVuSans-Oblique|Dingbats|F101|F102|MSAM10|MSBM10|MSBM7|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|STIXNonUnicode-Italic|Times-Roman
icml-2026-8d39ec884840,ICML,spotlight,foundation_200,5,28,33,33,1.0,21.909,17.0,0.0,0.69697,0.030303,0.060606,0.0,8.966,#FAE6DC|#83889D|#B0A39C|#C1D3DC|#DFB098|#FDEDE3|#9A6863|#929EAE,0.151515,0.272727,0.727273,ArialMT|CMEX10|CMEX9|CMMI10|CMMI5|CMMI6|CMMI7|CMMI9|CMR10|CMR5|CMR6|CMR7|CMR8|CMR9|CMSY10|CMSY5|CMSY7|CMSY9|Calibri|Calibri-Italic|CambriaMath|DejaVuSans|DejaVuSans-Oblique|DejaVuSerif|MSBM10|NimbusMonL-Regu|NimbusMonL-ReguObli|NimbusRomNo9L-Medi|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|Times-Roman|TimesNewRomanPS-BoldMT|TimesNewRomanPSMT
icml-2026-93e4d45740d5,ICML,oral,foundation_200,8,13,21,21,1.0,47.238,17.0,0.0,0.428571,0.047619,0.238095,0.0,9.963,#001473|#AFB5D3|#D0D3E4|#6A75AD|#2E3E8C|#8F97C1|#4F5C9E|#404F96,0.714286,0.47619,0.52381,CMEX10|CMMI10|CMMI5|CMMI6|CMMI7|CMMI9|CMR10|CMR5|CMR6|CMR7|CMSY10|CMSY5|CMSY7|CMTI9|Dingbats|MSAM10|MSBM10|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|Times-Roman
icml-2026-9407bcbd715b,ICML,oral,foundation_200,3,8,11,11,1.0,51.545,9.0,0.0,0.545455,0.181818,0.363636,0.090909,9.963,#CB181D|#08519C|#09529C|#E06966|#CACCDC|#BDA7B8|#D2383C|#A9CCE2,0.545455,0.636364,0.181818,CMBX10|CMBX5|CMBX7|CMBX9|CMEX10|CMEX7|CMMI10|CMMI5|CMMI6|CMMI7|CMMI9|CMMIB10|CMR10|CMR5|CMR6|CMR7|CMR9|CMSY10|CMSY5|CMSY6|CMSY7|CMSY9|CMTI9|Cmmi10|Cmr10|MSAM10|MSBM10|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|Times-Roman|TimesNewRomanPSMT
icml-2026-942a8496990b,ICML,spotlight,foundation_200,7,4,11,5,0.454545,44.2,48.0,0.0,0.6,0.0,0.2,0.0,9.963,#CEDAF0|#0E31DC|#D5DFF2|#617AE6|#DCE4F4|#E0E7F5|#BCC9F1|#E7ECF8,0.090909,0.090909,0.363636,CMBX10|CMEX10|CMEX7|CMMI10|CMMI5|CMMI6|CMMI7|CMMI9|CMR10|CMR5|CMR6|CMR7|CMR9|CMSY10|CMSY5|CMSY6|CMSY7|CMSY9|MSBM10|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|Times-Roman
icml-2026-95c954ca7cb0,ICML,oral,foundation_200,5,6,11,11,1.0,24.727,8.0,0.0,0.363636,0.0,0.181818,0.090909,8.966,#E1F3DB|#D0DAE7|#F4B986|#834138|#A98C69|#EEE69F|#BBC2B3|#959DA1,0.545455,0.727273,0.272727,ArialMT|CMEX10|CMMI10|CMMI5|CMMI6|CMMI7|CMMI9|CMR10|CMR7|CMR9|CMSY10|CMSY7|CMTI9|Consolas|Consolas-Bold|DengXian-Regular|IrisUPC|IrisUPCBold|NimbusMonL-Bold|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-MediItal|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|SegoeUISymbol|Times-Roman
icml-2026-97ca1f9966be,ICML,oral,foundation_200,13,7,20,20,1.0,44.55,30.0,0.0,0.4,0.3,0.35,0.05,9.852,#D8ECF3|#D8B8C6|#DFD8DB|#F9E4DF|#D2C7C8|#F0C4CC|#FBD9D8|#F1CCD4,0.75,0.3,0.7,CMEX10|CMMI10|CMMI5|CMMI6|CMMI7|CMMI9|CMR10|CMR5|CMR7|CMR9|CMSS10|CMSS8|CMSY10|CMSY5|CMSY6|CMSY7|CMSY9|LINE10|MSAM5|MSAM7|MSBM10|MSBM7|NimbusMonL-Bold|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|Times-Roman
icml-2026-9ab4cfd38016,ICML,spotlight,foundation_200,20,2,22,22,1.0,30.636,27.5,0.0,0.409091,0.0,0.681818,0.0,8.642,#FAE9E9|#EDF8FF|#FBEBE7|#FFF6EE|#7D9281|#7F5548|#B9B4D0|#D8E6ED,0.863636,0.181818,0.818182,CMBX10|CMEX10|CMMI10|CMMI5|CMMI6|CMMI7|CMMI9|CMR10|CMR5|CMR7|CMSY10|CMSY7|CMSY9|CMTI9|CambayDevanagari-Bold|CambayDevanagari-Regular|DejaVuSans|Helvetica|HelveticaNeue|MSBM10|NanumGothic|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-MediItal|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|PingFangSC-Semibold|Produkt-Regular|STIXGeneral-Italic|STIXGeneral-Regular|Times-Roman|TimesNewRomanPSMT
